"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-09",,"76","52","66"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-10",,"71","49","69"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-11",,"79","46","79"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-12",,"81","52","68"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-13",,"69","52","59"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-14",,"60","51","59"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-15",,"64","52","63"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-16",,"64","50","58"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-17",,"70","46","63"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-18",,"71","49","65"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-19",,"65","47","59"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-20",,"65","46","61"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-21",,"71","45","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-22",,"69","52","61"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-23",,"61","53","58"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-24",,"60","53","56"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-25",,"62","53","61"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-26",,"68","53","66"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-27",,"78","47","74"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-28",,"87","50","86"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-29",,"87","48","62"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-30",,"67","41","62"
"USC00046826","PETALUMA AIRPORT, CA US","2018-05-31",,"66","41","62"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-01",,"79","45","73"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-02",,"88","48","81"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-03",,"88","48","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-04",,"89","49","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-05",,"89","44","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-06",,"70","46","64"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-07",,"71","47","69"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-08",,"73","49","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-09",,"73","54","65"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-10",,"73","48","66"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-11",,"82","53","79"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-12",,"86","53","83"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-13",,"85","55","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-14",,"80","48","77"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-15",,"77","48","69"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-16",,"69","48","64"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-17",,"70","49","68"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-18",,"75","48","66"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-19",,"73","51","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-20",,"67","51","65"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-21",,"83","46","76"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-22",,"90","46","88"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-23",,"93","48","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-24",,"92","54","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-25",,"75","55","74"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-26",,"81","47","78"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-27",,"81","49","69"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-28",,"81","48","74"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-29",,"78","48","73"
"USC00046826","PETALUMA AIRPORT, CA US","2018-06-30",,"92","48","87"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-01",,"92","48","74"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-02",,"74","53","72"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-03",,"77","54","73"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-04",,"73","54","66"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-05",,"77","52","76"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-06",,"80","52","78"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-07",,"81","52","79"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-08",,"86","58","79"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-09",,"86","51","84"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-10",,"85","55","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-11",,"87","53","81"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-12",,"84","53","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-13",,"81","58","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-14",,"80","56","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-15",,"72","56","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-16",,"74","54","74"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-17",,"80","54","76"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-18",,"83","55","77"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-19",,"83","54","77"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-20",,"89","54","82"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-21",,"84","59","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-22",,"81","56","57"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-23",,"77","56","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-24",,"76","55","75"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-25",,"77","53","73"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-26",,"81","52","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-27",,"76","52","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-28",,"86","51","78"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-29",,"84","51","71"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-30",,"86","51","76"
"USC00046826","PETALUMA AIRPORT, CA US","2018-07-31",,"86","51","76"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-01",,"84","51","78"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-02",,"83","52","75"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-03",,"89","49","84"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-04",,"84","55","79"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-05",,"82","50","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-06",,"83","51","77"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-07",,"79","50","73"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-08",,"88","50","85"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-09",,"92","49","89"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-10",,"89","48","85"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-11",,"87","48","83"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-12",,"88","47","78"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-13",,"79","52","68"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-14",,"72","55","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-15",,"73","56","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-16",,"81","55","75"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-17",,"87","55","77"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-18",,"84","48","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-19",,"80","48","75"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-20",,"79","51","72"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-21",,"72","54","66"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-22",,"77","59","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-23",,"76","58","68"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-24",,"73","56","65"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-25",,"77","52","69"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-26",,"73","54","57"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-27",,"73","54","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-28",,"74","55","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-29",,"77","49","74"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-30",,"74","59","71"
"USC00046826","PETALUMA AIRPORT, CA US","2018-08-31",,"80","55","74"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-01",,"80","49","72"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-02",,"85","50","83"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-03",,"83","49","75"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-04",,"80","54","75"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-05",,"75","55","72"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-06",,"73","53","68"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-07",,"83","49","74"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-08",,"85","47","80"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-09",,"80","47","55"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-10",,"87","47","78"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-11",,"80","49","76"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-12",,"76","51","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-13",,"73","50","68"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-14",,"78","45","72"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-15",,"72","57","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-16",,"74","44","69"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-17",,"75","45","67"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-18",,"74","46","68"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-19",,"82","44","79"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-20",,"90","49","85"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-21",,"88","45","65"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-22",,"86","44","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-23",,"80","46","75"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-24",,"86","45","77"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-25",,"79","49","70"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-26",,"89","49","76"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-27",,"77","48","66"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-28",,"70","53","65"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-29",,"66","54","65"
"USC00046826","PETALUMA AIRPORT, CA US","2018-09-30",,"75","61","73"
"USC00046826","PETALUMA AIRPORT, CA US","2018-10-01",,"77","53","74"
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-01",,,,
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-02",,,,
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-03",,,,
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-04",,,,
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-05",,,,
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-09",,,,
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-10",,,,
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-11",,,,
"US1CASN0042","SANTA ROSA 2.9 ENE, CA US","2018-04-12",,,,
"US1CASN0021","WINDSOR 1.5 WNW, CA US","2018-04-06",,,,
"US1CASN0021","WINDSOR 1.5 WNW, CA US","2018-04-07",,,,
"US1CASN0021","WINDSOR 1.5 WNW, CA US","2018-04-16",,,,
"US1CASN0021","WINDSOR 1.5 WNW, CA US","2018-09-30",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-01",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-02",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-03",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-04",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-05",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-06",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-07",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-08",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-09",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-10",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-11",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-12",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-13",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-14",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-15",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-16",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-17",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-18",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-19",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-20",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-21",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-22",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-23",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-24",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-25",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-26",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-27",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-28",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-29",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-04-30",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-01",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-02",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-03",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-04",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-05",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-06",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-07",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-08",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-09",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-10",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-11",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-12",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-13",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-14",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-15",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-16",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-17",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-18",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-19",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-20",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-24",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-25",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-26",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-27",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-28",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-29",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-30",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-05-31",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-01",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-02",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-03",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-04",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-05",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-06",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-07",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-08",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-09",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-10",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-11",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-12",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-13",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-14",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-15",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-16",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-17",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-18",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-19",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-20",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-21",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-22",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-23",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-24",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-25",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-26",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-27",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-28",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-29",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-06-30",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-01",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-02",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-03",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-04",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-05",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-06",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-07",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-08",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-09",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-10",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-11",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-12",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-13",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-14",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-15",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-16",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-17",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-18",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-19",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-20",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-21",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-22",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-23",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-24",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-25",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-26",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-27",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-28",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-29",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-30",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-07-31",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-01",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-02",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-03",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-04",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-05",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-06",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-07",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-08",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-09",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-10",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-11",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-12",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-13",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-14",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-15",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-16",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-17",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-18",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-19",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-20",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-21",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-22",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-23",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-24",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-25",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-26",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-27",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-28",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-29",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-30",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-08-31",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-01",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-02",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-03",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-04",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-05",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-06",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-07",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-08",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-09",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-10",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-11",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-12",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-13",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-14",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-15",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-16",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-17",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-18",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-19",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-20",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-21",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-22",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-23",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-24",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-25",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-26",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-27",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-28",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-29",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-09-30",,,,
"US1CASN0121","SANTA ROSA 2.1 NNE, CA US","2018-10-01",,,,
"US1CASN0100","GLEN ELLEN 1.9 NNW, CA US","2018-04-02",,,,
"US1CASN0100","GLEN ELLEN 1.9 NNW, CA US","2018-04-03",,,,
"US1CASN0100","GLEN ELLEN 1.9 NNW, CA US","2018-04-05",,,,
"US1CASN0100","GLEN ELLEN 1.9 NNW, CA US","2018-04-06",,,,
